Timestamp(ms),Corrente(mA)
615748,-24.00
615861,-22.90
615974,-22.60
616087,-22.70
616200,-22.80
616313,-22.90
616426,-23.00
616539,-23.00
616652,-22.60
616765,-23.00
616878,-24.00
616991,-22.80
