Timestamp(ms),Corrente(mA)
591679,-22.50
591792,-22.80
591905,-22.60
592018,-23.10
592131,-22.60
592244,-22.50
592357,-22.50
592470,-22.10
592583,-22.60
592696,-22.50
592809,-22.20
592922,-22.60
593035,-22.10
593148,-23.40
593261,-22.00
593374,-22.00
593487,-21.80
593600,-22.60
593713,-22.60
593826,-22.30
593939,-22.50
594052,-22.10
594165,-22.60
594278,-22.80
594391,-22.40
594504,-22.60
594617,-22.50
594730,-22.10
594843,-22.70
594956,-22.60
595069,-22.60
595182,-22.30
595295,-22.60
595408,-23.50
595521,-21.90
595634,-22.60
595747,-22.40
595860,-22.00
595973,-22.00
596086,-22.50
596199,-22.00
596312,-22.50
596425,-22.60
596538,-23.00
596651,-22.70
596764,-22.60
596877,-22.20
596990,-22.20
597103,-22.10
597216,-22.50
597329,-22.40
597442,-22.30
597555,-22.60
597668,-23.00
597781,-22.20
597894,-22.50
598007,-22.70
598120,-22.30
598233,-22.10
598346,-22.60
598459,-22.60
598572,-22.10
598685,-22.70
598798,-22.80
598911,-22.70
599024,-22.50
599137,-22.00
599250,-22.80
599363,-21.90
599476,-22.50
599589,-22.00
599702,-22.50
599815,-22.60
599928,-23.70
600041,-22.50
600154,-22.50
600267,-22.60
600380,-22.50
600493,-22.20
600606,-22.00
600719,-22.50
600832,-22.50
600945,-22.50
601058,-22.60
601171,-22.30
601284,-22.00
601397,-22.50
601510,-22.80
601623,-22.60
601736,-21.90
601849,-22.10
601962,-22.20
602075,-22.10
602188,-23.80
602301,-22.60
602414,-22.40
602527,-22.50
602640,-22.20
602753,-22.50
602866,-21.90
602979,-22.70
603092,-22.10
603205,-22.10
603318,-22.30
603431,-22.50
603544,-21.90
603657,-22.60
603770,-21.80
603883,-22.30
603996,-22.40
604109,-22.50
604222,-22.20
604335,-22.50
604448,-23.70
604561,-22.00
604674,-22.20
604787,-22.50
604900,-22.50
605013,-21.80
605126,-22.50
605239,-22.10
605352,-22.60
605465,-22.60
605578,-22.80
605691,-22.10
605804,-22.30
605917,-22.60
606030,-22.40
606143,-22.80
606256,-22.00
606369,-22.30
606482,-22.20
606595,-22.60
606708,-23.20
606821,-22.70
606934,-21.90
607047,-22.80
607160,-21.90
607273,-22.50
607386,-22.50
607499,-22.60
607612,-22.50
607725,-22.50
607838,-22.80
607951,-22.00
608064,-22.80
608177,-22.70
608290,-22.60
608403,-22.10
608516,-22.60
608629,-22.50
608742,-22.70
608855,-22.80
608968,-23.70
609081,-22.30
609194,-22.50
609307,-22.70
609420,-22.30
609533,-22.60
609646,-22.30
609759,-22.10
609872,-22.10
609985,-22.70
610098,-23.00
610211,-22.50
610324,-22.10
610437,-22.50
610550,-22.60
610663,-22.50
610776,-22.30
610889,-22.10
611002,-22.10
611115,-22.00
611228,-23.00
611341,-22.50
611454,-22.10
611567,-22.00
611680,-22.80
611793,-22.20
611906,-22.00
612019,-22.50
612132,-22.50
612245,-22.50
612358,-22.60
612471,-22.50
612584,-22.00
612697,-22.10
612810,-22.50
612923,-22.50
613036,-22.50
613149,-22.70
613262,-22.00
613375,-22.30
613488,-22.80
613601,-22.50
613714,-22.60
613827,-22.60
613940,-22.60
614053,-22.80
614166,-22.30
614279,-22.60
614392,-22.50
614505,-22.50
614618,-22.70
614731,-22.00
614844,-22.50
614957,-22.60
615070,-22.60
615183,-22.50
615296,-22.50
615409,-22.60
615522,-22.70
615635,-22.30
615748,-23.40
615861,-22.50
615974,-22.20
616087,-22.60
616200,-22.50
616313,-22.70
616426,-22.50
616539,-22.00
616652,-22.60
616765,-22.50
616878,-22.50
616991,-21.80
617104,-22.50
617217,-22.50
617330,-22.50
617443,-22.00
617556,-22.60
617669,-22.80
617782,-21.90
617895,-22.50
618008,-23.60
618121,-22.20
618234,-22.50
618347,-22.60
618460,-22.70
618573,-22.20
618686,-22.80
618799,-22.10
618912,-22.50
619025,-22.30
619138,-23.00
619251,-22.40
619364,-22.70
619477,-22.20
619590,-22.50
619703,-22.70
619816,-22.50
619929,-22.00
620042,-22.40
620155,-22.50
620268,-23.10
620381,-22.40
620494,-22.10
620607,-22.30
620720,-22.70
620833,-22.30
620946,-22.50
621059,-22.60
621172,-22.00
621285,-22.60
621398,-23.70
621511,-22.00
621624,-22.60
621737,-21.90
621850,-22.50
621963,-22.10
622076,-22.20
622189,-22.00
622302,-22.20
622415,-22.60
622528,-23.70
622641,-21.90
622754,-22.60
622867,-22.80
622980,-22.20
623093,-22.30
623206,-22.60
623319,-22.10
623432,-22.00
623545,-22.60
623658,-23.20
623771,-22.00
623884,-22.40
623997,-22.00
624110,-22.60
624223,-22.60
624336,-21.90
624449,-22.50
624562,-22.70
624675,-22.10
624788,-22.90
624901,-22.60
625014,-22.50
625127,-22.60
625240,-22.50
625353,-22.50
625466,-21.90
625579,-22.30
625692,-22.80
625805,-22.50
625918,-23.00
626031,-22.70
626144,-22.50
626257,-22.40
626370,-22.10
626483,-22.70
626596,-22.20
626709,-22.60
626822,-22.50
626935,-22.80
627048,-23.60
627161,-21.90
627274,-22.20
627387,-21.90
627500,-22.60
627613,-22.60
627726,-22.40
627839,-22.50
627952,-22.00
628065,-22.50
628178,-22.90
628291,-22.00
628404,-22.60
628517,-22.70
628630,-22.60
628743,-22.80
628856,-22.60
628969,-22.50
629082,-22.10
629195,-22.10
629308,-23.40
629421,-22.50
629534,-22.50
629647,-22.40
629760,-22.50
629873,-22.30
629986,-22.50
630099,-22.20
630212,-22.00
630325,-22.60
630438,-23.00
630551,-21.90
630664,-22.60
630777,-22.00
630890,-22.50
631003,-22.50
631116,-22.10
631229,-22.40
631342,-22.60
631455,-22.30
631568,-23.30
631681,-22.50
631794,-22.50
631907,-21.90
632020,-22.10
632133,-21.90
632246,-21.90
632359,-22.00
632472,-22.60
632585,-22.30
632698,-22.50
632811,-22.60
632924,-22.50
633037,-21.90
633150,-22.50
633263,-22.30
633376,-22.20
633489,-21.90
633602,-22.50
633715,-22.20
633828,-23.10
633941,-22.10
634054,-22.70
634167,-22.60
634280,-22.60
634393,-22.60
634506,-22.50
634619,-22.30
634732,-22.50
634845,-22.60
634958,-23.10
635071,-22.40
635184,-22.70
635297,-22.30
635410,-22.00
635523,-22.70
635636,-22.50
635749,-22.70
635862,-22.50
635975,-22.50
636088,-23.50
636201,-22.00
636314,-22.50
636427,-22.50
636540,-22.50
636653,-22.80
636766,-22.60
636879,-22.10
636992,-22.00
637105,-22.60
637218,-23.20
637331,-21.90
637444,-22.20
637557,-22.60
637670,-22.30
637783,-22.80
637896,-22.50
638009,-22.80
638122,-22.20
638235,-22.50
638348,-23.50
638461,-22.20
638574,-22.10
638687,-22.60
638800,-21.90
638913,-22.00
639026,-22.50
639139,-22.00
639252,-22.50
639365,-22.00
639478,-23.20
639591,-22.80
639704,-22.50
639817,-22.80
639930,-22.00
640043,-22.00
640156,-22.50
640269,-22.50
640382,-22.10
640495,-22.00
640608,-23.40
640721,-22.70
640834,-22.20
640947,-22.20
641060,-22.00
641173,-22.40
641286,-22.60
641399,-22.00
641512,-22.20
641625,-22.70
641738,-23.10
641851,-22.60
641964,-22.50
642077,-22.70
642190,-22.20
642303,-22.80
642416,-22.60
642529,-22.70
642642,-22.10
642755,-22.30
642868,-23.00
642981,-22.00
643094,-22.50
643207,-22.10
643320,-22.80
643433,-22.70
643546,-22.10
643659,-22.10
643772,-21.80
643885,-22.50
643998,-22.90
644111,-22.80
644224,-22.10
644337,-22.10
644450,-22.50
644563,-22.20
644676,-22.60
644789,-22.00
644902,-22.70
645015,-22.00
645128,-23.50
645241,-21.90
645354,-22.20
645467,-21.90
645580,-22.10
645693,-22.60
645806,-22.70
645919,-22.10
646032,-22.50
646145,-21.90
646258,-22.70
646371,-22.40
646484,-22.50
646597,-22.50
646710,-22.30
646823,-22.30
646936,-22.70
647049,-22.30
647162,-22.50
647275,-22.30
647388,-23.40
647501,-22.30
647614,-22.50
647727,-22.20
647840,-22.10
647953,-22.30
648066,-22.00
648179,-22.50
648292,-22.00
648405,-22.50
648518,-22.50
648631,-22.50
648744,-21.90
648857,-22.40
648970,-22.30
649083,-22.20
649196,-21.80
649309,-22.20
649422,-22.80
649535,-22.30
649648,-22.80
649761,-22.20
649874,-22.60
649987,-21.80
650100,-22.40
650213,-22.50
650326,-22.50
650439,-22.60
650552,-22.60
650665,-22.60
650778,-22.60
650891,-22.40
651004,-22.00
651117,-22.20
651230,-22.40
651343,-22.70
651456,-22.50
651569,-22.00
651682,-22.50
651795,-22.60
651908,-23.20
652021,-22.60
652134,-22.00
652247,-22.60
652360,-22.50
652473,-22.70
652586,-22.20
652699,-22.50
652812,-22.00
652925,-22.80
653038,-23.30
653151,-22.30
653264,-22.20
653377,-22.80
653490,-22.30
653603,-22.50
653716,-22.60
653829,-21.90
653942,-22.00
654055,-22.20
654168,-23.50
654281,-22.50
654394,-22.50
654507,-22.50
654620,-22.60
654733,-22.30
654846,-22.60
654959,-22.80
655072,-21.90
655185,-22.00
655298,-23.00
655411,-22.10
655524,-22.50
655637,-22.60
655750,-22.10
655863,-22.60
655976,-22.60
656089,-22.50
656202,-22.60
656315,-22.70
656428,-23.70
656541,-22.80
656654,-22.10
656767,-22.10
656880,-22.50
656993,-22.80
657106,-22.50
657219,-22.60
657332,-22.60
657445,-22.60
657558,-23.30
657671,-22.60
657784,-22.50
657897,-22.00
658010,-22.50
658123,-22.10
658236,-22.10
658349,-21.90
658462,-22.50
658575,-22.70
658688,-22.80
658801,-22.50
658914,-22.40
659027,-22.00
659140,-22.50
659253,-22.60
659366,-22.60
659479,-22.60
659592,-22.60
659705,-22.80
659818,-23.20
659931,-22.00
660044,-22.80
660157,-22.30
660270,-22.20
660383,-22.50
660496,-22.60
660609,-22.50
660722,-22.50
660835,-22.00
660948,-22.60
661061,-22.60
661174,-22.00
661287,-22.70
661400,-22.00
661513,-21.80
661626,-22.40
661739,-22.20
661852,-22.40
661965,-22.00
662078,-22.70
662191,-22.00
662304,-22.80
662417,-22.60
662530,-22.00
662643,-22.20
662756,-22.60
662869,-22.30
662982,-22.20
663095,-22.50
663208,-23.50
663321,-22.50
663434,-22.50
663547,-22.60
663660,-22.20
663773,-22.50
663886,-22.10
663999,-22.10
664112,-22.20
664225,-22.10
